movieId,title,genres,year,title_cast,director,runtime
91978,Man on a Ledge ,Crime|Thriller,2012,Sam Worthington|Mandy Gonzalez|William Sadler|Barbara Marineau|J. Smith-Cameron|Anthony Mackie|Patrick Collins|Jamie Bell|Genesis Rodriguez|Afton Williamson|Robert Clohessy|Joe Lisi|Candice McKoy|Edward Burns|Johnny Solo,Pablo F. Fenjves,102.0
91981,Sacrifice (Zhao shi gu er) ,Drama,2010,You Ge|Xueqi Wang|Xiaoming Huang|Bingbing Fan|Hai-Qing|Fengyi Zhang|Wenzhuo Zhao|Guoan Bao|William Wang|Wenhao Zhao|Bo Peng|Jinsong Wang|Dong-xue Li,Ningyu Zhao,122.0
91983,"Hustlers, The (Veijarit) ",Comedy|Drama,2010,Mikko Leppilampi|Antti Luusuaniemi|Pihla Viitala|Hennariikka Laaksola|Malla Malmivaara|Ville Tiihonen|Leo Honkonen|Eero Ritala|Sonya Lindfors|Juuso Syrjä|Nelly Kärkkäinen|Kalle Salonen|Ada Kukkonen|Pia Andersson|Milka Ahlroth,Katri Manninen,95.0
91997,"Garden of Eden, The ",Drama,2008,Mena Suvari|Jack Huston|Caterina Murino|Carmen Maura|Richard E. Grant|Matthew Modine|Mathias Koie Levi Palsvig|Héctor Tomás|Dritan Biba|Luis Callejo|Álvaro Roig|Yaël Belicha|María Miguel|Igacio Gijon Solis|Enrique Zaldua,James Scott Linville,97.0
92006,White Irish Drinkers ,Drama,2010,Nick Thurston|Geoffrey Wigdor|Karen Allen|Stephen Lang|Peter Riegert|Leslie Murphy|Zachary Booth|Robbie Sublett|Michael Drayer|Henry Zebrowski|Ken Jennings|Regan Mizrahi|Anthony Amorim|Jackie Martling|Jimmy Palumbo,John Gray,109.0
92008,Haywire ,Action|Thriller,2011,Gina Carano|Michael Angarano|Channing Tatum|Debby Lynn Ross|Michael Douglas|Antonio Banderas|Ewan McGregor|Julian Alcaraz|Eddie J. Fernandez|Lluís Botella Pont|Aaron Cohen|Max Arciniega|Anthony Brandon Wong|Michael Fassbender|James Flynn,Lem Dobbs,93.0
92046,Contact High ,Comedy,2009,Michael Ostrowski|Raimund Wallisch|Alexis Santiago Hernandez|Victor Varnado|Jeremy Strong|Michael-Joachim Heiss|Detlev Buck|Georg Friedrich|Helmut Köpping|Pia Hierzegger|Alina Pölzl|Martin Ehrlich|Rafal Sawicki|Anna Frances Dioso|Masza Bogucka-Bauman,Michael Glawogger,98.0
92048,"Whistleblower, The ",Drama|Thriller,2010,Rachel Weisz|Vanessa Redgrave|Monica Bellucci|David Strathairn|Nikolaj Lie Kaas|Roxana Condurache|Paula Schramm|Alexandru Potocean|William Hope|Rayisa Kondracki|Jeanette Hain|Benedict Cumberbatch|David Hewlett|Coca Bloos|Luke Treadaway,Larysa Kondracki,112.0
92058,"Human Centipede II (Full Sequence), The ",Horror,2011,Laurence R. Harvey|Ashlynn Yennie|Maddi Black|Kandace Caine|Dominic Borrelli|Lucas Hansen|Lee Nicholas Harris|Dan Burman|Daniel Jude Gennis|Georgia Goodrick|Emma Lock|Katherine Templar|Peter Blankenstein|Vivien Bridson|Bill Hutchens,Tom Six,91.0
92062,Dad Savage ,Crime|Thriller,1998,Patrick Stewart|Kevin McKidd|Helen McCrory|Joe McFadden|Marc Warren|Jake Wood,Steve Williams,104.0
92083,Zen ,Drama,2009,Kankurô Nakamura|Yuki Uchida|Ryushin Tei|Kengo Kôra|Ken'ichirô Yasui|Jun Murakami|Masanobu Katsumura|Tatsuya Fujiwara|Tianyong Zheng|Masahiko Nishimura|Shun Sugata|Shô Aikawa|Takashi Sasano|Keiko Takahashi|Kiyomi Doi,Banmei Takahashi,127.0
92094,Einstein and Eddington ,Drama,2008,David Tennant|Richard McCabe|Patrick Kennedy|Ben Uttley|Gyuri Sarossy|Rebecca Hall|Jim Broadbent|Andy Serkis|Jacob Theato|Callum Williams|Lucy Cohu|Donald Sumpter|Lucy Briers|Anton Lesser|John Bowe,Peter Moffat,94.0
92096,14 Blades (Jin yi wei) ,Action|Drama,2010,Donnie Yen|Wei Zhao|Chun Wu|Sammo Kam-Bo Hung|Kate Tsui|Yuwu Qi|Damian Lau|Wu Ma|Kar-Ying Law|Kuan Tai Chen|Zhi-Hui Chen|Xiangdong Xu|Hark-On Fung|Loi-Kwan Kam|Liu Zhuo-Ling,Daniel Lee,114.0
92099,"Locals, The ",Horror|Thriller,2003,Johnny Barker|Dwayne Cameron|Kate Elliott|Aidee Walker|Paul Glover|Peter McCauley|Dave Gibson|Glen Levy|Kayte Ferguson|Mark Kinghan|Max Auld|Bern Dell|Carl Goschmann|Rachael Niederer|Alexia Fairbrother,Greg Page,88.0
92106,My Future Boyfriend ,Comedy|Romance|Sci-Fi,2011,Sara Rue|Barry Watson|Fred Willard|Enisha Brewster|Jordan Wall|Valerie Harper|Mike Pniewski|Cara Mantella|Justin Smith|A. Ali Flores|Jody Thompson|Ritchie Montgomery|Kevin Stillwell|TJ Hassan|Jay Gates,James Orr,73.0
92120,Good Bye (Bé omid é didar) ,Drama,2011,Leyla Zareh|Fereshteh Sadre Orafaiy|Shahab Hosseini|Roya Taymourian,Mohammad Rasoulof,100.0
92122,"Loneliest Planet, The ",Thriller,2011,Hani Furstenberg|Gael García Bernal|Bidzina Gujabidze|Tali Pitakhelauri|Tako Pitakhelauri|Ani Kushashvili|Kati Jamarjashvili|Nino Pitakhelauri|Khatia Kushashvili|Taira Pitakshelauri|Amiran Gudrshauri|Joni Khueishivili|Dato Taiklauri|Lado Gudushauri|Gin Takiklauri,Tom Bissell,113.0
92126,Policeman (Ha-shoter) ,Drama,2011,Yiftach Klein|Yaara Pelzig|Michael Moshonov|Menashe Noy|Michael Aloni|Gal Hoyberger|Meital Berdah|Shaul Mizrahi|Rona-Lee Shim'on|Ben Adam|Tracy Abramovich|Roy Arad|Ariel Barone|Noam Boker|Moris Cohen,Nadav Lapid,105.0
92134,"Afternoon of a Torturer, The (Dupa-amiaza unui tortionar) ",Drama,2001,Gheorghe Dinica|Radu Beligan|Ioana Ana Macaria|Coca Bloos|Dorina Chiriac|Cristina Agachi|Serban Pavlu|Marius Radu|Florin Roata|Loredana Stefan,Doina Jela,80.0
92152,"Turn Me On, Dammit! (Få meg på, for faen) ",Comedy,2011,Helene Bergsholm|Malin Bjørhovde|Beate Støfring|Matias Myren|Lars Nordtveit Listau|Henriette Steenstrup|Jon Bleiklie Devik|Julia Bache-Wiig|Julia Schacht|Arthur Berning|Hilde-Gunn Ommedal|Ole Johan Skjelbred-Knutsen|Finn Tokvam|Yngve Hustad Reite|Ronny Brede Aase,Jannicke Systad Jacobsen,76.0
92154,Faust ,Drama,2011,Johannes Zeiler|Anton Adasinsky|Isolda Dychauk|Georg Friedrich|Hanna Schygulla|Antje Lewald|Florian Brückner|Maxim Mehmet|Sigurður Skúlason|Andreas Schmidt|Oliver Bootz|Jonas Jägermeyr|Igor Orozovic|Jirí Hampl|Joel Kirby,Yuriy Arabov,140.0
92156,Post Mortem ,Drama,2010,Alfredo Castro|Antonia Zegers|Jaime Vadell|Amparo Noguera|Marcelo Alonso|Marcial Tagle|Santiago Graffigna|Ernesto Malbran|Aldo Parodi|Mario Cornejo|Varinia Aguilera|Juan Quezada|Marcelo Valdivieso|Adriano Castillo|Miguel Angel León,Eliseo Altunaga,98.0
92159,Decasia: The State of Decay ,Documentary,2002,Tsuru Aoki|Julia Calhoun|Margaret Cullington|William S. Hart|Eddie Lyons|Marc McDermott|Mary Pickford|Willie Ritchie|Pearl White,Bill Morrison,70.0
92161,Viva ,Comedy|Drama|Musical,2007,Anna Biller|Chad England|Bridget Brno|Jared Sanford|John Klemantaski|Barry Morse|Veronica Alicino|Cole Chipman|Robbin Ryan|Andrea Lain|Sam Bologna|Johnny Holiday|Barry O'Rourke|Mark Wood|Carole Balkan,Anna Biller,120.0
92163,Fados ,Documentary|Musical,2007,Chico Buarque|Camané|Carlos do Carmo|Lila Downs|Toni Garrido|Lura|Alfredo Marceneiro|Mariza|Miguel Poveda|Amália Rodrigues|Argentina Santos|Ana Sofia Varela|Caetano Veloso,Ivan Dias,85.0
92165,Go Get Some Rosemary (Daddy Longlegs) ,Comedy|Drama,2009,Ronald Bronstein|Alex Greenblatt|Sage Ranaldo|Frey Ranaldo|Victor Puccio|Lance 'Batman' Chamberlain|Baker Suitson|Peter Cramer|Eleonore Hendricks|Sean Price Williams|Dakota O'Hara|Jonny Napalm|Simone Parker|Aren Topdijian|Danny Callahan,Josh Safdie,100.0
92186,Three Wise Men (Kolme viisasta miestä) ,Drama,2008,Kari Heiskanen|Pertti Sveholm|Timo Torikka|Irina Björklund|Tommi Eronen|Elena Spirina|Pirkko Hämäläinen|Riitta Havukainen|Aake Kalliala|Peter Franzén|Jennie Eriksson|Hanna Halonen|Severi Hannula|Tanja Heinänen|Juha Heiskanen,Mika Kaurismäki,105.0
92192,Apollo 18 ,Horror|Sci-Fi|Thriller,2011,Warren Christie|Lloyd Owen|Ryan Robbins|Michael Kopsa|Andrew Airlie|Kurt Max Runte|Jan Bos|Kim Wylie|Noah Wylie|Ali Liebert|Erica Carroll,Brian Miller,86.0
92196,Crazy Horse ,Documentary,2011,Naamah Alva|Daizy Blu|Philippe Decouflé|Philippe Katerine,Philippe Decouflé,134.0
92198,Seeking Justice ,Action|Drama|Thriller,2011,Nicolas Cage|January Jones|Guy Pearce|Harold Perrineau|Jennifer Carpenter|Irone Singleton|Wayne Pére|Xander Berkeley|Marcus Lyle Brown|Dikran Tulaine|Joe Chrest|Demetrius Bridges|Jason Davis|Brett Gentile|Renwick D. Scott II,Todd Hickey,105.0
92243,"Flowers of War, The (Jin líng shí san chai) ",Drama|War,2011,Christian Bale|Ni Ni|Xinyi Zhang|Tianyuan Huang|Xiting Han|Doudou Zhang|Dawei Tong|Atsuro Watabe|Kefan Cao|Yangchunzi Yuan|Jia Sun|Yuemin Li|Bai Xue|Takashi Yamanaka|Shigeo Kobayashi,Heng Liu,146.0
92250,"Scenesters, The ",Comedy|Crime|Mystery,2009,Blaise Miller|Sherilyn Fenn|Suzanne May|Jeff Grace|Kevin M. Brennan|Todd Berger|Monika Jolly|James Jolly|Joel Stoffer|Summer Perry|Elizabeth Sandy|Juliana Rabe|Sarah Hall|Brian Huskey|Robert R. Shafer,Todd Berger,101.0
92252,Thunder Soul ,Documentary,2010,Craig Baldwin|Craig Green|Conrad O. Johnson Sr.|Bruce Middleton|Gaila Mitchell|Reginald Rollins,Craig Baldwin,83.0
92259,Intouchables ,Comedy|Drama,2011,François Cluzet|Omar Sy|Anne Le Ny|Audrey Fleurot|Joséphine de Meaux|Clotilde Mollet|Alba Gaïa Bellugi|Cyril Mendy|Salimata Kamate|Absa Diatou Toure|Grégoire Oestermann|Dominique Daguier|François Caron|Christian Ameri|Thomas Solivérès,Éric Toledano,112.0
92264,One for the Money ,Action|Comedy|Crime,2012,Katherine Heigl|Jason O'Mara|Daniel Sunjata|John Leguizamo|Sherri Shepherd|Debbie Reynolds|Debra Monk|Nate Mooney|Adam Paul|Fisher Stevens|Ana Reeder|Patrick Fischler|Ryan Michelle Bathe|Leonardo Nam|Annie Parisse,Stacy Sherman,91.0
92270,Becoming Chaz ,Documentary,2011,Cher|Chaz Bono|Jennifer Elia|Jimm Giannini|Masen Davis,Randy Barbato,80.0
92307,W.E. ,Drama|Romance,2011,Abbie Cornish|Andrea Riseborough|James D'Arcy|Oscar Isaac|Richard Coyle|David Harbour|James Fox|Judy Parfitt|Haluk Bilginer|Geoffrey Palmer|Natalie Dormer|Laurence Fox|Douglas Reith|Katie McGrath|Christina Chong,Madonna,119.0
92309,"Innkeepers, The ",Horror|Thriller,2011,Sara Paxton|Pat Healy|Alison Bartlett|Jake Ryan|Kelly McGillis|Lena Dunham|Brenda Cooney|George Riddle|John Speredakos|Sean Reid|Kurt Venghaus|Thomas Mahoney|Michael Martin|Michael P. Castelli,Ti West,101.0
92314,Varasto ,Comedy|Drama,2011,Kari-Pekka Toivonen|Minttu Mustakallio|Aku Hirviniemi|Esko Salminen|Juha Muje|Vesa Vierikko|Tomi Lauri|Hannele Lauri|Vesa-Matti Loiri|Jope Ruonansuu|Pirkko Hämäläinen|Elina Knihtilä|Vera Kiiskinen|Outi Kaven|Minna Kivelä,Taru Mäkelä,99.0
92325,Dog Tags ,Drama|Romance,2008,Paul Preiss|Amy Lindsay|Candy Clark|Hoyt Richards|Robert Martin III|Bart Fletcher|Chris Carlisle|Tanner Max Eflinger|Bobby Zelsdorf|John Koons|Grant Whitney Harvey|Matthew Herrmann|Willam Belli|Jason Sechrest|Josh Payne,Damion Dietz,90.0
92335,Big Miracle ,Drama|Romance,2012,John Pingayak|Ahmaogak Sweeney|John Chase|Ishmael Angalook Hope|Othniel 'Anaqulutuq' Oomittuk Jr.|John Krasinski|Andrew Daly|Thomas R. Daly|Maliaq Kairaiuak|Jeffrey Evan|Drew Barrymore|Ted Danson|Randy Eledge|Thom Van Dorp|Tim Blake Nelson,Jack Amiel,107.0
92352,Reel Injun ,Documentary,2009,Adam Beach|Chris Eyre|Russell Means|John Trudell|Jesse Wente|Charlie Hill|Jim Jarmusch|André Dudemaine|Tim Spotted Horse|David Kiehn|Rod Rondeaux|Melinda Micco|Chief Buffalo Child Long Lance|David Tuefner|Angela Aleiss,Catherine Bainbridge,86.0
92371,Yolki ,Comedy,2010,Dmitry Medvedev|Alina Bulynko|Sergey Pokhodaev|Ivan Urgant|Sergey Svetlakov|Elena Plaksina|Vera Brezhneva|Nikita Presnyakov|Boris Khvoshnyanskiy|Artur Smolyaninov|Sergey Garmash|Ekaterina Vilkova|Mariya Poroshina|Dato Bakhtadze|Olga Tumaykina,Yaroslav Chevazhevskiy,90.0
92374,Yolki 2 ,Comedy,2011,Evgeniya Abramova|Irina Arkhipova|Dato Bakhtadze|Pavel Barshak|Sergey Bezrukov|Vera Brezhneva|Anna Chipovskaya|Aleksandr Domogarov|Sveta Driga|Sergey Frolov|Pyotr Fyodorov|Dmitriy Gogu|Aleksandr Golovin|Olga Kavalay-Aksyonova|Konstantin Khabenskiy,Levan Gabriadze,106.0
92391,Grave Encounters ,Horror,2011,Ben Wilkinson|Sean Rogerson|Ashleigh Gryzko|Merwin Mondesir|Juan Riedinger|Shawn Macdonald|Arthur Corber|Bob Rathie|Fred Keating|Max Train|Martha Eason|Luis Javier|Mackenzie Gray|Eva Gifford|Michele Cummins,Stuart Ortiz,92.0
92408,Batch '81 ,Drama,1982,Mark Gil|Sandy Andolong|Ward Luarca|Noel Trinidad|Ricky Sandico|Jimmy Javier|Rod Leido|Bing Pimentel|Dang Cecilio|Mike Arvisu|Vic Lima|Dodo Cabasal|Edwin Reyes|Nanette Inventor|Joe Jardi,Clodualdo Del Mundo Jr.,100.0
92412,Forever Yours (Ikuisesti sinun) ,Documentary,2011,[],Mia Halme,75.0
92416,Kariera Nikosia Dyzmy ,Comedy,2002,Cezary Pazura|Anna Przybylska|Ewa Kasprzyk|Katarzyna Figura|Andrzej Grabowski|Krzysztof Globisz|Krzysztof Pieczynski|Mikolaj Grabowski|Olgierd Lukaszewicz|Danuta Rinn|Wlodzimierz Press|Lew Rywin|Krzysztof Kowalewski|Lukasz Lewandowski|Andrzej Beja-Zaborski,Jacek Bromski,108.0
92420,Chronicle ,Action|Sci-Fi|Thriller,2012,Dane DeHaan|Alex Russell|Michael B. Jordan|Michael Kelly|Ashley Hinshaw|Bo Petersen|Anna Wood|Rudi Malcolm|Luke Tyler|Crystal-Donna Roberts|Adrian Collins|Grant Powell|Armand Aucamp|Nicole Bailey|Lynita Crofford,Max Landis,89.0
92422,"Woman in Black, The ",Drama|Horror|Thriller,2012,Emma Shorey|Molly Harmon|Ellisa Walker-Reid|Sophie Stuckey|Daniel Radcliffe|Misha Handley|Jessica Raine|Roger Allam|Lucy May Barker|Indira Ainger|Andy Robb|Ciarán Hinds|Shaun Dooley|Mary Stockley|Alexia Osborne,Susan Hill,95.0
92427,Woman in Love (Rubbeldiekatz) ,Comedy,2011,Alexandra Maria Lara|Jenny Moore|Dejan Bucin|Gerd Pape|Joachim Pollax|Franko Melisch|Guido Maria Kretschmer|Denis Moschitto|Maximilian Brückner|Sunnyi Melles|Matthias Schweighöfer|Tobias Mauer|Guido Saremba|Inge Timm|Detlev Buck,Anika Decker,108.0
92437,Toast ,Comedy|Drama,2010,Oscar Kennedy|Victoria Hamilton|Colin Prockter|Ken Stott|Matthew McNulty|Frasier Huckle|Kia Pegg|Rielly Newbold|Roger Walker|Rob Jarvis|Amy Marston|Helena Bonham Carter|Selina Cadell|Freddie Highmore|Louise Mardenborough,Lee Hall,96.0
92439,"Art of Getting By, The ",Drama|Romance,2011,Freddie Highmore|Emma Roberts|Sasha Spielberg|Marcus Carl Franklin|Ann Dowd|Maya Ri Sanchez|Blair Underwood|Ann Harada|Rita Wilson|Jarlath Conroy|Elizabeth Reaser|Andrew Levitas|Sam Robards|Alicia Silverstone|Michael Angarano,Gavin Wiesen,83.0
92455,Can Mr. Smith Get to Washington Anymore? ,Documentary,2006,Nick Adams|Joan Barry|Charles Brennan|Russ Carnahan|Howard Dean|Martin Duggan|Artie Harris|Ray Hartman|Clay Haynes|Matt Henley|Jo Mannies|Bill McClellan|Sam Simon|Jeff Smith|Mark Smith,Frank Popper,82.0
92477,Yes: 9012 Live ,Documentary|Musical,1985,Jon Anderson|Tony Kaye|Trevor Rabin|Chris Squire|Alan White|Yes,Steven Soderbergh,67.0
92481,Third Star ,Comedy|Drama,2010,Tom Burke|Benedict Cumberbatch|JJ Feild|Adam Robertson|Hugh Bonneville|Rupert Frazer|Helen Griffin|Karl Johnson|Nia Roberts|Eros Vlahos,Vaughan Sivell,92.0
92483,Living Proof ,Drama,2008,Harry Connick Jr.|Tammy Blanchard|Amanda Bynes|Jennifer Coolidge|Angie Harmon|John Benjamin Hickey|Regina King|Swoosie Kurtz|Paula Cale|Amy Madigan|Bernadette Peters|Trudie Styler|Bruce McKinnon|Jackson Hurst|Tom Nowicki,Vivienne Radkoff,125.0
92507,Safe House ,Action|Crime|Mystery|Thriller,2012,Denzel Washington|Ryan Reynolds|Vera Farmiga|Brendan Gleeson|Sam Shepard|Rubén Blades|Nora Arnezeder|Robert Patrick|Liam Cunningham|Joel Kinnaman|Fares Fares|Jenna Dover|Stephen Rider|Daniel Fox|Tracie Thoms,David Guggenheim,115.0
92509,"Vow, The ",Drama|Romance,2012,Rachel McAdams|Channing Tatum|Jessica Lange|Sam Neill|Jessica McNamee|Wendy Crewson|Tatiana Maslany|Lucas Bryant|Scott Speedman|Joey Klein|Joe Cobden|Jeananne Goossen|Dillon Casey|Shannon Barnett|Lindsay Ames,Abby Kohn,104.0
92511,Swamp Shark ,Sci-Fi,2011,Christopher Berry|Wade Boggs|Marcus Lyle Brown|Jason Rogel|Edrick Browne|Gary Catona|Richard Tanne|Jeff Chase|Chris Deshazo|Harold Evans|Ron Flagge|Lo Graham|Charles Harrelson|Robert Davi|Thomas Tah Hyde III,Jennifer Iwen,85.0
92613,Holding Trevor ,Drama|Romance,2007,Brent Gorski|Christopher Wyllie|Melissa Searing|Jay Brannan|Eli Kranski|Dawn Mondie|Joseph Roslan|Mathew Pasillas|Monica Todd|Isaiah Garnica|Yaniv Madmon|Megan Sheperd|Daniel Burke|Laura Jean Bransky|Voltaire Mercado,Rosser Goodman,88.0
92633,The Castle of Sand ,Crime|Mystery|Thriller,1974,Tetsurô Tanba|Gô Katô|Kensaku Morita|Yôko Shimada|Karin Yamaguchi|Yoshi Katô|Kazuhide Haruta|Chishû Ryû|Junko Natsu|Seiji Matsuyama|Taketoshi Naitô|Masumi Harukawa|Yoshio Inaba|Tokue Hanazawa|Taiji Tonoyama,Shinobu Hashimoto,143.0
92637,Pitfall (Otoshiana) ,Crime|Drama|Fantasy,1962,Hisashi Igawa|Sumie Sasaki|Sen Yano|Hideo Kanze|Kunie Tanaka|Kei Satô|Kazuo Miyahara|Akemi Nara|Tadashi Fukuro|Kikuo Kaneuchi|Kanichi Ômiya|Shigeru Matsuo|Ton Shimada|Sanpei Asakura|Heiguro Matsumoto,Kôbô Abe,97.0
92643,Monsieur Lazhar ,Children|Comedy|Drama,2011,Mohamed Fellag|Sophie Nélisse|Émilien Néron|Marie-Ève Beauregard|Vincent Millard|Seddik Benslimane|Louis-David Leblanc|Gabriel Verdier|Marianne Soucy-Lord|Danielle Proulx|Brigitte Poupart|Jules Philip|Louis Champagne|Daniel Gadouas|Francine Ruel,Philippe Falardeau,95.0
92648,BookWars ,Comedy|Crime|Documentary,2000,Peter Whitney|Rick Sherman|Marvin|Everett Shapiro|Polish Joe|Al Mappo|Margueritte|Ron Harris|Jason Rosette|Zachary Aptekar|Thomas Dukleth|Allen Eisenberg|David Manso|Paul Rickert,Jason Rosette,79.0
92652,Windfall ,Documentary,2010,Scott Alexander|Frank Bachler|Ron Bailey|Sue Bailey|John Barrasso|Rick Beyer|Dan Birnbaum|Keitha Capouya|Chuck Coggins|Tara Collins|John Hamilton|Roger Hamilton|Tom Hewson|Ken Jaffe|Andy Karsner,Scott Alexander,81.0
92665,"For a Good Time, Call... ",Comedy|Drama|Romance,2012,Lauren Miller Rogen|James Wolk|Ari Graynor|Justin Long|Lawrence A. Mandley|Eddie Geller|Josh Ruben|Steven Shaw|Mimi Rogers|Don McManus|Mark Webber|Nia Vardalos|Kevin Smith|Sugar Lyn Beard|Seth Rogen,Katie Anne Naylon,85.0
92681,Journey 2: The Mysterious Island ,Action|Adventure|Comedy|Sci-Fi|IMAX,2012,Dwayne Johnson|Michael Caine|Josh Hutcherson|Luis Guzmán|Vanessa Hudgens|Kristin Davis|Anna Colwell|Stephen Caudill|Branscombe Richmond|Walter Bankson,Brian Gunn,94.0
92683,Stella Does Tricks ,Drama,1996,Kelly Macdonald|James Bolam|Hans Matheson|Ewan Stewart|Andy Serkis|Paul Chahidi|Lindsay Henderson|Lisa Adam|Dimitri Andreas|Andrzej Borkowski|Antoine de Caunes|Claire Driver|Emma Faulkner|Joyce Henderson|Molly Innes,A.L. Kennedy,99.0
92694,Perfect Sense ,Drama|Romance|Sci-Fi,2011,Eva Green|Lauren Tempany|Ewan McGregor|Connie Nielsen|Denis Lawson|Stephen Dillane|Shabana Akhtar Bakhsh|Caroline Paterson|Malcolm Shields|Judith Anne Christie|Ewen Bremner|Richard Mack|Alastair Mackenzie|Anamaria Marinca|Juliet Cadzow,Kim Fupz Aakeson,92.0
92696,"Shrine, The ",Horror,2010,Aaron Ashmore|Cindy Sampson|Meghan Heffern|Trevor Matthews|Vieslav Krystyan|Laura de Carteret|Ben Lewis|Julia Debowska|Monica Hewes|Stefen Hayes|Connor Stanhope|David Tompa|Alexander Krstich|Neil Davison|Voytek Skrzeta,Jon Knautz,85.0
92702,Johnny Cash at Folsom Prison ,Documentary,2008,Gene Beley|Jim Brown|June Carter Cash|John Carter Cash|Johnny Cash|Rosanne Cash|Millard Dedmon|Marshall Grant|Earl Green|Merle Haggard|W.S. Holland|John D. Loudermilk|Jim Marshall|Lou Robin|Bruce Sherley,Michael Streissguth,60.0
92715,The Artist ,Comedy|Drama,2008,Alberto Laiseca|Sergio Pangaro|Andrés Duprat|Enrique Gagliesi|Ana Laura Loza|León Ferrari|Horacio González|Rodolfo Fogwill|Luciana Fauci|Diego Perdomo|Arturo Caravajal|Alejandro Cohn|Marcello Prayer|Roberto Tacón|Mónica Duprat,Gastón Duprat,100.0
92719,Tim and Eric's Billion Dollar Movie ,Comedy,2012,Bill A. Jones|Jeff Goldblum|Bob Odenkirk|Frank Slaten|Bob Ross|Ronnie Rodriguez|Nancy Stelle|Jean-Michel Richaud|Marilyn Porayko|Erica Durance|Tim Heidecker|Eric Wareheim|Robert Loggia|William Atherton|Michael Gross,Eric Wareheim,93.0
92728,"Summer by the River, A (Kuningasjätkä) ",Drama,1998,Pertti Koivula|Simo Kontio|Esko Nikkari|Anu Palevaara|Peter Franzén|Sulevi Peltola|Heikki Kujanpää|Vesa Mäkelä|Ilkka Koivula|Hannu Virolainen|Seppo Timonen|Antti Jokela|Jorma Ruokolainen|Heimo Kärnä|Terho Turunen,Markku Pölönen,85.0
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) ,Children|Fantasy,2001,Allan Tuppurainen|Maria Järvenhelmi|Peter Franzén|Kari Hietalahti|Jussi Lampi|Kalle Holmberg|Samuli Edelmann|Jorma Tommila|Gyan Dookie|Mika Bruun|Jallu Junnilainen|Veijo Kaikkonen|Janne Karjalainen|Kimmo Korkala|Antti Launonen,Olli Saarela,92.0
92738,Beautiful Kate ,Drama|Mystery,2009,Ben Mendelsohn|Sophie Lowe|Maeve Dermody|Rachel Griffiths|Josh McFarlane|Bryan Brown|Suzie Bavaci|Scott O'Donnell|Eve Burner|Heloise Baker|Daniel Binks|Jarrah Cocks|Briony Kent|Travis Taylor|Nicholas Kipridis,Rachel Ward,100.0
92740,Chapiteau-show (Shapito-shou) ,Adventure|Comedy,2011,Jim Avignon|Stas Baretskiy|Dmitriy Bogdan|Stepan Devonin|Yuliya Govor|Sergei Kuzmenko|Anton Kuznetsov|Andrei Loshak|Pyotr Mamonov|Dmitry Novikov|Sergey Pakhomov|Aleksey Podolskiy|Sergei Popov|Darya Spiridonova|Vera Strokova,Sergey Loban,107.0
92749,"Sommer der Gaukler, Der ",Comedy,2011,Max von Thun|Lisa Maria Potthoff|Nicholas Ofczarek|Michael Kranz|Anna Maria Sturm|Erwin Steinhauer|Maximilian Schafroth|Butz Ulrich Buse|Anna Brüggemann|Fritz Karl|Martin Weinek|Christian Lerch|Rainer Haustein|Florian Teichtmeister,Marcus H. Rosenmüller,110.0
92758,When Love Is Not Enough: The Lois Wilson Story ,Drama,2010,Winona Ryder|Barry Pepper|John Bourgeois|Rosemary Dunsmore|Paul Popowich|Adam Greydon Reid|Ellen Dubin|Sarah Manninen|Sarah Dodd|Lynne Griffin|Collette Micks|Kristi Angus|Frank Moore|Peter Windrem|James Downing,William G. Borchert,92.0
92768,Sixpack (Pussikaljaelokuva) ,Comedy|Drama,2011,Jussi Nikkilä|Ylermi Rajamaa|Eero Milonoff|Marjut Maristo|Tytti Junna|Niilo Syväoja|Veera Tapper|Paavo Kinnunen|Timo Tuominen|Tuukka Huttunen|Juha Kukkonen|Konsta Mäkelä|Wanda Dubiel|Rea Mauranen|Valtteri Simonen,Ville Jankeri,80.0
92781,"City Dark, The ",Documentary,2011,[],Ian Cheney,83.0
92787,OKA! ,Drama,2011,Will Yun Lee|Kris Marshall|Haviland Morris|Peter Riegert|Isaach De Bankolé|Sebastian Beacon|Ho-Kwan Tse|Jakob Von Eichel|Greg Fawcett,Lavinia Currier,105.0
92789,Bombay Beach ,Documentary|Drama|Musical,2011,[],Alma Har'el,80.0
92804,Bodyguards and Assassins ,Action|Drama,2009,Xueqi Wang|Tony Ka Fai Leung|Jun Hu|Edison Wang|Nicholas Tse|Donnie Yen|Bingbing Fan|Yuchun Li|Mengke Bateer|Leon Lai|Eric Tsang|Cung Le|Hanyu Zhang|Simon Yam|Jacky Cheung,Junli Guo,139.0
92817,"Sorcerer and the White Snake, The (Bai she chuan shuo) ",Action|Fantasy|Romance,2011,Jet Li|Shengyi Huang|Raymond Lam|Charlene Choi|Zhang Wen|Vivian Hsu|Miriam Chin Wah Yeung|Kar-Ying Law|Suet Lam|Chapman To|Wu Jiang|Hailong Bai|Soi Cheang|Ran Chen|Tat-Ming Cheung,Tan Cheung,93.0
